"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
5.0,0.07429,0.056445,0.060477,0.035657,0.001452,0.001026,0.122906,0.035625,0.039863,0.052137,810.8,1011.826857,765.715174,940.654285,1.550857,0.80322,772.0,749.048857,285.284861,353.624414,149.8,104.538571,133.375255,84.178085,1.519122,1.203624,171.0,49.94,58.785713,67.370404,49.754858,29.337594,10.812282,0.530868,0.013096,0.008117,89.58571,15.795834,32.302979,35.680192,63986.0,111303.142857,24190.716807,96393.154657,1121.350374,774.205875,141000.0,81426.428571,57803.736765,43354.886544,-447.08008,-452.760443,-452.396542,-457.797772,-457.196852,-457.847543,-436.4896,-456.354014,-452.258736,-451.289789,0.113605,0.061101,0.014215,0.000633,0.000834,0.000316,0.399973,0.056556,0.149173,0.13782,2.2,2.257143,2.168944,2.219783,1.594167,1.07331,1.0,1.14,0.4,0.437059,-244.15
5.0,0.062544,0.052154,0.038642,0.035238,0.001279,0.001295,0.130386,0.021989,0.048055,0.044777,739.18,986.560638,690.770035,919.060036,1.5362,0.948496,810.6,672.398651,299.613307,346.285827,165.0,117.844588,144.197064,92.463567,1.506059,1.402207,205.0,38.60412,69.348396,79.790673,34.956858,29.89685,6.401778,0.766609,0.011212,0.008408,89.58571,20.597718,32.183106,36.203762,74010.0,106965.92084,54963.303315,83957.836236,1370.754105,816.095516,127050.0,72912.092084,49465.10285,50236.829825,-446.81008,-450.018409,-452.824257,-457.100327,-457.317237,-457.718304,-436.4896,-454.314099,-450.873651,-449.562614,0.104005,0.097304,0.012256,0.001282,0.000727,0.000267,0.399973,0.091973,0.150833,0.165805,2.0,2.067609,1.888175,2.048289,1.557113,1.250819,2.0,1.021567,0.632456,0.296235,-211.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-183.25
4.0,0.09796,0.052785,0.070303,0.033041,0.001153,0.001368,0.158967,0.00688,0.062011,0.053731,768.4,1038.2,708.64198,969.071123,1.301743,0.781004,810.6,746.82,329.081153,345.020283,165.75,105.52,139.812942,82.472581,1.255705,1.364726,205.0,13.0,78.317862,76.81881,55.781072,30.013374,8.154956,0.424973,0.01019,0.009369,98.39571,17.911426,40.306904,40.341455,82337.5,115454.0,60721.492826,97200.556547,1164.0132,734.149757,127050.0,83646.0,51125.719738,44386.373855,-440.1751,-449.81824,-451.108364,-457.664128,-457.789463,-457.666186,-420.4696,-455.19376,-445.426654,-446.841208,0.108507,0.083456,0.007439,0.000664,0.00033,0.000201,0.399973,0.079984,0.168438,0.158412,2.25,2.08,2.213364,2.065938,1.368922,1.132727,1.0,0.96,0.433013,0.271293,-182.15
5.0,0.072383,0.056387,0.0586,0.035623,0.001443,0.001045,0.122906,0.03532,0.040468,0.052133,781.46,1011.697857,739.12959,940.517648,1.550286,0.817302,772.0,744.920714,281.524767,353.671504,152.6,104.621429,135.907215,84.224578,1.521055,1.234581,171.0,49.028571,58.680832,67.426412,51.222858,29.286023,11.02597,0.530551,0.013068,0.0087,89.58571,15.795834,33.401388,35.598132,67126.0,110738.714286,39403.624785,95662.311626,1242.641182,774.831032,135970.0,81305.714286,54665.33,43874.072702,-444.75808,-452.736657,-451.419899,-457.795528,-457.217858,-457.699097,-435.2296,-456.647286,-450.755624,-451.251051,0.105405,0.059208,0.013075,0.000627,0.000766,0.000357,0.399973,0.054271,0.149722,0.135395,2.4,2.264286,2.352158,2.226222,1.589027,1.103199,1.0,1.121429,0.489898,0.440952,-243.15
5.0,0.070729,0.080785,0.056857,0.067406,0.001434,0.001198,0.121328,0.037185,0.04083,0.041031,766.76,734.62,724.04957,698.686743,1.547758,1.413977,810.6,259.165714,284.104337,255.978016,166.8,172.9,145.718824,154.533859,1.506817,1.299464,205.0,65.428571,69.493597,67.681428,42.900858,52.910756,9.804091,17.284207,0.013162,0.009699,89.58571,34.557959,28.596977,31.965351,63610.0,75851.428571,37555.440689,50531.850746,1203.444082,1013.488635,133400.0,45857.142857,56106.723305,53874.007098,-441.15808,-442.029486,-449.798921,-448.284254,-457.216296,-457.505301,-426.4096,-450.631943,-448.677765,-451.228785,0.091405,0.162804,0.009353,0.023472,0.000513,0.000253,0.399973,0.154282,0.154481,0.188053,2.6,2.228571,2.491462,2.183168,1.564957,1.493896,2.0,0.6,0.8,0.511899,-180.65
5.0,0.072325,0.05121,0.058637,0.034914,0.001445,0.001317,0.121328,0.020869,0.040054,0.044185,787.02,1003.688154,745.091012,937.640328,1.551741,0.907619,810.6,703.550308,279.181098,342.348177,162.8,114.589231,142.245339,89.715463,1.50446,1.37004,205.0,38.203077,69.424491,79.258422,49.634858,29.474495,10.961473,0.663026,0.01318,0.008756,89.58571,20.25569,32.068491,36.315915,65230.0,108695.230769,42655.03213,85767.283471,1253.393884,765.06555,127050.0,76651.384615,54606.314653,49831.325724,-442.92208,-450.213631,-450.380932,-457.262966,-457.167645,-457.687425,-435.2296,-454.451938,-450.735035,-449.494161,0.102805,0.094917,0.012078,0.001088,0.000714,0.000231,0.399973,0.090447,0.151003,0.165155,2.4,2.081538,2.352158,2.067227,1.589027,1.232428,1.0,1.063077,0.489898,0.27366,-213.15
5.0,0.072325,0.051183,0.058637,0.034899,0.001445,0.001331,0.121328,0.020676,0.040054,0.04418,787.02,1003.736962,745.091012,937.701184,1.551741,0.916981,810.6,700.922654,279.181098,342.312296,162.8,114.627308,142.245339,89.738175,1.50446,1.386516,205.0,37.663077,69.424491,79.275663,49.634858,29.436902,10.961473,0.66273,0.01318,0.009106,89.58571,19.945536,32.068491,36.259233,65230.0,108339.730769,42655.03213,85192.737068,1253.393884,766.033801,127050.0,76591.846154,54606.314653,50115.645284,-442.92208,-450.209269,-450.380932,-457.262532,-457.167645,-457.630169,-435.2296,-454.619546,-450.735035,-449.487841,0.102805,0.093806,0.012078,0.001082,0.000714,0.000248,0.399973,0.089063,0.151003,0.164176,2.4,2.085,2.352158,2.070131,1.589027,1.248734,1.0,1.052692,0.489898,0.278882,-212.15
5.0,0.064955,0.080873,0.047263,0.06742,0.001352,0.001121,0.121328,0.038692,0.045436,0.040866,971.2,747.152562,873.39637,708.168824,1.504973,1.35742,1177.5,300.611378,450.939646,269.921622,140.0,170.361166,109.411503,151.414168,1.408266,1.180432,211.0,71.218228,84.907008,68.733048,33.89025,54.307304,2.02542,16.680963,0.010163,0.00811,89.58571,38.041166,33.218379,33.029726,127690.0,82924.851401,76990.239004,57373.759299,1227.433735,1076.649839,314050.0,47828.049816,112191.570093,57614.336533,-447.79648,-442.617851,-455.472497,-448.784412,-457.601149,-457.910906,-436.4896,-449.66305,-449.872826,-451.69509,0.087011,0.177332,0.00246,0.024928,0.000337,0.000202,0.399973,0.169827,0.15669,0.191355,2.0,2.132182,1.888175,2.104453,1.557113,1.33195,2.0,0.839796,0.632456,0.365228,-180.95
4.0,0.094036,0.094036,0.065686,0.065686,0.001101,0.001101,0.192981,0.048245,0.071191,0.071191,827.5,827.5,783.844636,783.844636,1.329469,1.329469,764.1,191.025,289.698559,289.698559,138.75,138.75,121.505895,121.505895,1.27872,1.27872,171.0,42.75,60.68927,60.68927,53.428572,53.428572,7.575455,7.575455,0.009806,0.009806,97.78571,24.446428,41.431391,41.431391,90407.5,90407.5,56709.620462,56709.620462,1154.421796,1154.421796,135970.0,33992.5,51536.702152,51536.702152,-445.1701,-445.1701,-452.48697,-452.48697,-457.66702,-457.66702,-436.4896,-453.8749,-450.902274,-450.902274,0.110757,0.110757,0.007387,0.007387,0.000366,0.000366,0.399973,0.099993,0.167497,0.167497,2.75,2.75,2.514867,2.514867,1.288252,1.288252,3.0,0.75,1.299038,1.299038,-266.65
5.0,0.066552,0.051105,0.050698,0.03482,0.001384,0.001304,0.121328,0.021023,0.043907,0.044211,750.64,1002.977692,705.366437,936.63941,1.541997,0.901771,810.6,704.833846,292.0061,343.040411,155.2,114.434615,134.520826,89.614144,1.491873,1.360823,205.0,38.469231,71.792479,79.213098,39.286858,29.283848,8.849171,0.660368,0.012761,0.008388,89.58571,20.324613,29.229309,36.19961,70590.0,108877.307692,51470.112718,86206.35436,1343.521183,770.570509,127050.0,76561.538462,50812.266236,49605.295007,-444.03808,-450.236062,-450.841781,-457.265417,-457.156439,-457.716453,-436.4896,-454.393231,-451.499694,-449.522191,0.134005,0.095764,0.01502,0.001094,0.000866,0.000257,0.399973,0.090755,0.158777,0.165594,2.4,2.080769,2.352158,2.066583,1.589027,1.228354,1.0,1.065385,0.489898,0.27248,-185.15
4.0,0.076518,0.056259,0.05931,0.035597,0.001197,0.001033,0.122906,0.032406,0.044289,0.051936,787.05,1011.625357,734.219624,940.44038,1.313008,0.800111,772.0,732.696429,314.505966,353.708207,151.75,104.628571,131.302197,84.215503,1.275274,1.207421,171.0,42.407143,65.579627,67.503052,44.343572,29.238023,6.744848,0.529433,0.00996,0.008017,89.58571,15.576334,34.028562,35.666152,79607.5,111318.821429,48477.264685,96299.186681,1096.671769,774.627632,135970.0,81218.678571,54373.096921,43452.170623,-447.2401,-452.734729,-453.406945,-457.794626,-457.710564,-457.854105,-436.4896,-456.529771,-451.391685,-451.26182,0.112007,0.061579,0.00834,0.000636,0.000404,0.000301,0.399973,0.057128,0.166742,0.138374,2.25,2.253571,2.213364,2.216571,1.368922,1.074236,1.0,1.078571,0.433013,0.435055,-237.65
4.0,0.076518,0.055344,0.05931,0.035306,0.001197,0.001105,0.122906,0.028361,0.044289,0.050913,787.05,1011.766429,734.219624,940.683823,1.313008,0.817508,772.0,722.892857,314.505966,353.522043,151.75,105.057143,131.302197,84.390239,1.275274,1.268104,171.0,35.014286,65.579627,68.148553,44.343572,28.610166,6.744848,0.521469,0.00996,0.008483,89.58571,14.478834,34.028562,35.401893,79607.5,110551.5,48477.264685,92878.209212,1096.671769,768.656136,135970.0,81102.071429,54373.096921,44892.582507,-447.2401,-452.680086,-453.406945,-457.786609,-457.710564,-457.752489,-436.4896,-456.529771,-451.391685,-451.223517,0.112007,0.061972,0.00834,0.000648,0.000404,0.000326,0.399973,0.057128,0.166742,0.138267,2.25,2.235714,2.213364,2.20058,1.368922,1.108993,1.0,1.042857,0.433013,0.424444,-254.85
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-184.35
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-182.15
4.0,0.076445,0.081457,0.059357,0.06823,0.0012,0.001108,0.121328,0.036951,0.043823,0.040612,794.0,738.357143,741.629349,702.424197,1.315004,1.282439,810.6,231.371429,311.743492,255.465227,164.5,171.571429,139.000514,153.255987,1.256701,1.166832,205.0,65.428571,77.525802,67.911407,42.358572,54.819184,6.695566,17.800774,0.010154,0.00811,89.58571,38.397959,31.949389,32.759683,77237.5,80600.0,53527.964649,56435.929394,1105.182174,953.371384,127050.0,46971.428571,54830.755227,52650.295074,-444.9451,-442.461486,-452.405976,-448.456607,-457.668223,-457.914733,-436.4896,-449.621371,-450.76332,-451.82263,0.108757,0.179004,0.007552,0.026579,0.000336,0.000202,0.399973,0.171425,0.168301,0.191476,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-181.15
5.0,0.074232,0.051853,0.060515,0.035402,0.001454,0.001361,0.121328,0.020452,0.039446,0.044328,816.36,1001.056216,771.891022,935.241619,1.552506,0.953503,810.6,682.938937,282.395259,341.591129,160.0,115.58405,139.595299,90.58081,1.501218,1.409662,205.0,37.341673,69.922815,79.402946,48.166858,29.724553,10.749035,0.704068,0.013222,0.009634,89.58571,19.607738,30.847293,36.093168,62090.0,106770.523847,26186.824392,80150.088648,1130.427572,762.771787,141000.0,75627.443315,57644.743039,51385.827646,-445.24408,-450.232683,-451.480568,-457.213844,-457.177617,-457.61402,-436.4896,-454.714722,-451.681214,-449.6286,0.111005,0.093603,0.013131,0.001144,0.000786,0.000308,0.399973,0.087554,0.1506,0.162986,2.2,2.078186,2.168944,2.064419,1.594167,1.265609,1.0,1.030493,0.4,0.268464,-228.15
4.0,0.096033,0.057273,0.069516,0.036676,0.00116,0.001337,0.15126,0.012512,0.059664,0.053318,785.4,1000.976923,731.040719,933.419895,1.311181,0.884725,810.6,662.361538,316.982342,345.504911,168.0,115.615385,141.240599,90.127451,1.253662,1.345163,205.0,21.538462,79.871772,80.635494,53.843572,33.058464,7.989429,0.700484,0.010254,0.009197,90.64571,20.669228,38.349982,39.769074,82337.5,110738.461538,60721.492826,89962.915763,1164.0132,802.321609,127050.0,74353.846154,51125.719738,47216.641272,-441.1201,-449.042523,-451.320426,-457.158176,-457.758061,-457.692614,-424.2496,-454.443631,-446.725761,-447.584736,0.108257,0.096245,0.00732,0.001086,0.000323,0.000197,0.399973,0.092293,0.168576,0.166515,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-183.15
5.0,0.072325,0.051434,0.058637,0.035087,0.001445,0.001313,0.121328,0.021042,0.040054,0.044236,787.02,1001.761378,745.091012,935.673504,1.551741,0.909795,810.6,700.363545,279.181098,342.54485,162.8,114.993034,142.245339,90.058482,1.50446,1.365625,205.0,38.560372,69.424491,79.325684,49.634858,29.665316,10.961473,0.679036,0.01318,0.00867,89.58571,20.450551,32.068491,36.366481,65230.0,108565.402477,42655.03213,85626.673708,1253.393884,768.162589,127050.0,76256.965944,54606.314653,49850.392457,-442.92208,-450.158527,-450.380932,-457.236152,-457.167645,-457.702884,-435.2296,-454.382152,-450.735035,-449.489178,0.102805,0.095753,0.012078,0.001115,0.000714,0.000227,0.399973,0.091317,0.151003,0.165712,2.4,2.081269,2.352158,2.067002,1.589027,1.231727,1.0,1.059598,0.489898,0.273248,-181.35
4.0,0.093531,0.051368,0.068452,0.03276,0.001168,0.001368,0.141251,0.00688,0.056764,0.050634,788.7,1044.696,735.158016,980.529976,1.312718,0.795788,810.6,740.324,314.899087,335.70951,169.75,106.8,142.321798,82.943294,1.251868,1.369641,205.0,11.72,81.189208,78.774107,50.931072,28.461374,7.719379,0.417573,0.010323,0.009106,89.58571,17.911426,35.801026,37.984601,82337.5,115454.0,60721.492826,97200.556547,1164.0132,734.149757,127050.0,83646.0,51125.719738,44386.373855,-445.5751,-451.54624,-452.640069,-457.786744,-457.666994,-457.769923,-436.4896,-455.19376,-451.113259,-449.866592,0.107257,0.083056,0.006774,0.000644,0.000293,0.000181,0.399973,0.079984,0.169137,0.158588,2.25,2.08,2.213364,2.065938,1.368922,1.132727,1.0,0.96,0.433013,0.271293,-260.15
4.0,0.076445,0.065835,0.059357,0.048956,0.0012,0.001242,0.121328,0.022132,0.043823,0.04385,794.0,868.586667,741.629349,810.835778,1.315004,1.175774,810.6,355.646667,311.743492,326.046434,164.5,143.2,139.000514,117.942944,1.256701,1.299339,205.0,34.6,77.525802,77.874429,42.358572,42.854097,6.695566,3.672049,0.010154,0.008234,89.58571,29.861903,31.949389,36.778149,77237.5,94703.333333,53527.964649,70420.390838,1105.182174,958.822516,127050.0,44410.0,54830.755227,52618.759224,-444.9451,-446.0608,-452.405976,-454.282931,-457.668223,-457.845713,-436.4896,-451.9432,-450.76332,-449.780793,0.108757,0.139209,0.007552,0.005719,0.000336,0.000203,0.399973,0.133324,0.168301,0.184547,2.25,2.133333,2.213364,2.1111,1.368922,1.35471,1.0,0.266667,0.433013,0.339935,-183.15
4.0,0.076518,0.05571,0.05931,0.035422,0.001197,0.001078,0.122906,0.029979,0.044289,0.051327,787.05,1011.71,734.219624,940.586438,1.313008,0.811136,772.0,726.814286,314.505966,353.596527,151.75,104.885714,131.302197,84.320301,1.275274,1.246113,171.0,37.971429,65.579627,67.891414,44.343572,28.861309,6.744848,0.52464,0.00996,0.008306,89.58571,14.917834,34.028562,35.509165,79607.5,110858.428571,48477.264685,94231.769745,1096.671769,771.173466,135970.0,81148.714286,54373.096921,44323.629578,-447.2401,-452.701943,-453.406945,-457.78982,-457.710564,-457.789055,-436.4896,-456.529771,-451.391685,-451.238775,0.112007,0.061815,0.00834,0.000643,0.000404,0.000317,0.399973,0.057128,0.166742,0.13831,2.25,2.242857,2.213364,2.206963,1.368922,1.096052,1.0,1.057143,0.433013,0.428809,-240.15
5.0,0.070729,0.079441,0.056857,0.065789,0.001434,0.001284,0.121328,0.036951,0.04083,0.041822,766.76,727.145714,724.04957,691.27139,1.547758,1.538128,810.6,138.925714,284.104337,256.837441,166.8,175.557143,145.718824,157.121657,1.506817,1.404954,205.0,65.428571,69.493597,67.140287,42.900858,49.093899,9.804091,16.295607,0.013162,0.011722,89.58571,26.877959,28.596977,29.951706,63610.0,66354.285714,37555.440689,40512.052911,1203.444082,1126.963827,133400.0,34800.0,56106.723305,55025.677605,-441.15808,-441.165486,-449.798921,-447.931561,-457.216296,-457.237419,-426.4096,-452.653086,-448.677765,-450.210604,0.091405,0.130404,0.009353,0.018305,0.000513,0.000362,0.399973,0.119996,0.154481,0.17661,2.6,2.4,2.491462,2.316806,1.564957,1.579354,2.0,0.314286,0.8,0.705084,-189.65
5.0,0.066552,0.050739,0.050698,0.034523,0.001384,0.001326,0.121328,0.020754,0.043907,0.044258,750.64,1001.299692,705.366437,934.252197,1.541997,0.92065,810.6,699.061846,292.0061,344.704583,155.2,114.164615,134.520826,89.429685,1.491873,1.397091,205.0,37.289231,71.792479,79.154449,39.286858,28.657848,8.849171,0.652494,0.012761,0.008911,89.58571,19.428613,29.229309,35.688817,70590.0,108118.307692,51470.112718,85346.48006,1343.521183,783.547093,127050.0,76121.538462,50812.266236,50009.847679,-444.03808,-450.279262,-450.841781,-457.270278,-457.156439,-457.583711,-436.4896,-454.770123,-451.499694,-449.573438,0.134005,0.094114,0.01502,0.001088,0.000866,0.000356,0.399973,0.086755,0.158777,0.163361,2.4,2.090769,2.352158,2.074979,1.589027,1.271149,1.0,1.035385,0.489898,0.287281,-253.15
4.0,0.076445,0.065835,0.059357,0.048956,0.0012,0.001242,0.121328,0.022132,0.043823,0.04385,794.0,868.586667,741.629349,810.835778,1.315004,1.175774,810.6,355.646667,311.743492,326.046434,164.5,143.2,139.000514,117.942944,1.256701,1.299339,205.0,34.6,77.525802,77.874429,42.358572,42.854097,6.695566,3.672049,0.010154,0.008234,89.58571,29.861903,31.949389,36.778149,77237.5,94703.333333,53527.964649,70420.390838,1105.182174,958.822516,127050.0,44410.0,54830.755227,52618.759224,-444.9451,-446.0608,-452.405976,-454.282931,-457.668223,-457.845713,-436.4896,-451.9432,-450.76332,-449.780793,0.108757,0.139209,0.007552,0.005719,0.000336,0.000203,0.399973,0.133324,0.168301,0.184547,2.25,2.133333,2.213364,2.1111,1.368922,1.35471,1.0,0.266667,0.433013,0.339935,-182.65
4.0,0.093531,0.09122,0.068452,0.074021,0.001168,0.001161,0.141251,0.036951,0.056764,0.048649,788.7,735.328571,735.158016,698.9152,1.312718,1.278893,810.6,234.4,314.899087,257.025845,169.75,174.571429,142.321798,155.33791,1.251868,1.17591,205.0,65.428571,81.189208,70.060906,50.931072,59.717756,7.719379,19.308581,0.010323,0.008988,89.58571,38.397959,35.801026,33.439942,82337.5,83514.285714,60721.492826,60652.413506,1164.0132,1012.324005,127050.0,46971.428571,51125.719738,50343.794583,-445.5751,-442.821486,-452.640069,-448.664551,-457.666994,-457.94736,-436.4896,-449.621371,-451.113259,-451.925676,0.107257,0.178147,0.006774,0.024976,0.000293,0.000181,0.399973,0.171425,0.169137,0.192211,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-180.15
5.0,0.070729,0.080113,0.056857,0.066593,0.001434,0.001249,0.121328,0.036951,0.04083,0.041434,766.76,730.882857,724.04957,694.969177,1.547758,1.488551,810.6,199.045714,284.104337,256.435321,166.8,174.228571,145.718824,155.822386,1.506817,1.366144,205.0,65.428571,69.493597,67.424491,42.900858,51.002327,9.804091,16.782629,0.013162,0.010812,89.58571,30.717959,28.596977,31.033631,63610.0,71102.857143,37555.440689,45245.430831,1203.444082,1070.168984,133400.0,40328.571429,56106.723305,54659.544903,-441.15808,-441.597486,-449.798921,-448.109253,-457.216296,-457.324776,-426.4096,-451.642514,-448.677765,-450.694825,0.091405,0.146604,0.009353,0.020728,0.000513,0.000304,0.399973,0.137139,0.154481,0.183139,2.6,2.314286,2.491462,2.248995,1.564957,1.559222,2.0,0.4,0.8,0.622044,-179.65
5.0,0.072325,0.081017,0.058637,0.067728,0.001445,0.001229,0.121328,0.036951,0.040054,0.040845,787.02,739.162857,745.091012,703.177169,1.551741,1.45376,810.6,233.337143,279.181098,255.507139,162.8,172.2,142.245339,153.897694,1.50446,1.315213,205.0,65.428571,69.424491,67.713177,49.634858,54.198613,10.961473,17.669834,0.01318,0.010707,89.58571,33.277959,32.068491,32.192906,65230.0,74731.428571,42655.03213,50508.868481,1253.393884,1054.606374,127050.0,43551.428571,54606.314653,53656.742468,-442.92208,-442.389486,-450.380932,-448.423202,-457.167645,-457.489776,-435.2296,-450.9688,-450.735035,-451.758979,0.102805,0.160661,0.012078,0.024226,0.000714,0.000347,0.399973,0.148568,0.151003,0.184681,2.4,2.2,2.352158,2.168944,1.589027,1.49936,1.0,0.571429,0.489898,0.4,-251.15
4.0,0.094843,0.09197,0.069016,0.074369,0.001164,0.001163,0.146501,0.036951,0.058263,0.049691,781.9,731.442857,726.596497,694.252419,1.309451,1.274108,810.6,238.285714,319.288827,259.325371,168.5,173.857143,141.552046,154.857267,1.253167,1.173896,205.0,65.428571,80.238706,69.484692,52.556072,60.646327,7.873468,19.527891,0.010289,0.009101,89.58571,38.397959,37.160353,34.047491,82337.5,83514.285714,60721.492826,60652.413506,1164.0132,1012.324005,127050.0,46971.428571,51125.719738,50343.794583,-445.0801,-442.538629,-452.454244,-448.499246,-457.667407,-457.921264,-436.4896,-449.621371,-450.848496,-451.852967,0.107257,0.178147,0.006774,0.024976,0.000293,0.000181,0.399973,0.171425,0.169137,0.192211,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-181.95
4.0,0.090279,0.055022,0.06699,0.035901,0.001178,0.001332,0.128243,0.012166,0.053286,0.049794,773.025,1001.010334,714.946184,930.980237,1.304578,0.86753,810.6,674.03465,325.570464,349.931891,163.0,113.273556,138.006406,88.812196,1.257753,1.337942,205.0,22.796353,76.645287,78.536681,48.703572,31.094401,7.491889,0.655178,0.010345,0.008828,89.58571,20.417757,34.227286,37.734687,82337.5,111124.620061,60721.492826,90467.400312,1164.0132,795.478518,127050.0,75182.370821,51125.719738,47057.643161,-446.8801,-450.917634,-453.216941,-457.398719,-457.693193,-457.902881,-436.4896,-454.512032,-451.415633,-449.96644,0.108757,0.095227,0.007552,0.001048,0.000336,0.000203,0.399973,0.091171,0.168301,0.165762,2.25,2.075988,2.213364,2.06258,1.368922,1.195375,1.0,0.860182,0.433013,0.264979,-177.85
4.0,0.091808,0.090236,0.067689,0.073548,0.001174,0.001158,0.134361,0.036951,0.054877,0.047356,775.175,727.6,717.820867,689.448525,1.305825,1.269101,810.6,242.128571,323.992958,261.920053,171.0,175.285714,143.079258,155.809792,1.250484,1.177836,205.0,65.428571,82.185765,70.675747,49.561072,58.934899,7.581899,19.111322,0.01034,0.008882,89.58571,38.397959,34.790916,33.040895,82337.5,83514.285714,60721.492826,60652.413506,1164.0132,1012.324005,127050.0,46971.428571,51125.719738,50343.794583,-446.2501,-443.2072,-452.919968,-448.917121,-457.674569,-457.989124,-436.4896,-449.621371,-451.344569,-451.925395,0.107757,0.178432,0.007062,0.025579,0.000308,0.000188,0.399973,0.171425,0.168854,0.191964,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-230.15
